"","StartAge","MatAge","DeathAge","PolicyCost","isEarlyDeath","GrossProfit"
"7166",29,60,65,26375.7729182613,0,-33624.2270817387
"7167",38,60,76,41595.5273390858,0,-150404.472660914
"7168",28,60,85,25084.8662777387,0,-274915.133722261
"7169",27,60,94,23858.5741941828,0,-384141.425805817
"7170",33,60,99,32262.692948038,0,-435737.307051962
"7171",35,60,73,35701.233109925,0,-120298.766890075
"7172",32,60,89,30674.138324602,0,-317325.861675398
"7173",34,60,92,33936.5730090924,0,-350063.426990908
"7174",30,60,49,27735.0538552814,1,27735.0538552814
"7175",30,60,90,27735.0538552814,0,-332264.946144719
"7176",35,60,90,35701.233109925,0,-324298.766890075
"7177",37,60,91,39524.46598779,0,-332475.53401221
"7178",35,60,96,35701.233109925,0,-396298.766890075
"7179",27,60,81,23858.5741941828,0,-228141.425805817
"7180",33,60,66,32262.692948038,0,-39737.307051962
"7181",31,60,83,29166.4308372293,0,-246833.569162771
"7182",30,60,81,27735.0538552814,0,-224264.946144719
"7183",35,60,82,35701.233109925,0,-228298.766890075
"7184",31,60,36,29166.4308372293,1,29166.4308372293
"7185",34,60,98,33936.5730090924,0,-422063.426990908
"7186",28,60,72,25084.8662777387,0,-118915.133722261
"7187",39,60,64,43781.6922550225,0,-4218.30774497747
"7188",37,60,67,39524.46598779,0,-44475.53401221
"7189",29,60,71,26375.7729182613,0,-105624.227081739
"7190",35,60,70,35701.233109925,0,-84298.766890075
"7191",29,60,74,26375.7729182613,0,-141624.227081739
"7192",30,60,67,27735.0538552814,0,-56264.9461447186
"7193",40,60,73,46090.6109814258,0,-109909.389018574
"7194",28,60,76,25084.8662777387,0,-166915.133722261
"7195",28,60,71,25084.8662777387,0,-106915.133722261
"7196",32,60,80,30674.138324602,0,-209325.861675398
"7197",28,60,83,25084.8662777387,0,-250915.133722261
"7198",38,60,67,41595.5273390858,0,-42404.4726609142
"7199",31,60,71,29166.4308372293,0,-102833.569162771
"7200",25,60,82,21586.579096464,0,-242413.420903536
"7201",40,60,87,46090.6109814258,0,-277909.389018574
"7202",27,60,61,23858.5741941828,0,11858.5741941828
"7203",27,60,64,23858.5741941828,0,-24141.4258058172
"7204",38,60,86,41595.5273390858,0,-270404.472660914
"7205",38,60,46,41595.5273390858,1,41595.5273390858
"7206",39,60,72,43781.6922550225,0,-100218.307744977
"7207",32,60,87,30674.138324602,0,-293325.861675398
"7208",33,60,75,32262.692948038,0,-147737.307051962
"7209",29,60,88,26375.7729182613,0,-309624.227081739
"7210",30,60,71,27735.0538552814,0,-104264.946144719
"7211",32,60,48,30674.138324602,1,30674.138324602
"7212",32,60,91,30674.138324602,0,-341325.861675398
"7213",35,60,68,35701.233109925,0,-60298.766890075
"7214",36,60,54,37561.7922776187,1,37561.7922776187
"7215",35,60,91,35701.233109925,0,-336298.766890075
"7216",30,60,53,27735.0538552814,1,27735.0538552814
"7217",25,60,93,21586.579096464,0,-374413.420903536
"7218",34,60,64,33936.5730090924,0,-14063.4269909076
"7219",26,60,87,22693.5934864521,0,-301306.406513548
"7220",28,60,75,25084.8662777387,0,-154915.133722261
"7221",32,60,76,30674.138324602,0,-161325.861675398
"7222",26,60,60,22693.5934864521,1,22693.5934864521
"7223",38,60,80,41595.5273390858,0,-198404.472660914
"7224",38,60,75,41595.5273390858,0,-138404.472660914
"7225",31,60,81,29166.4308372293,0,-222833.569162771
"7226",37,60,83,39524.46598779,0,-236475.53401221
"7227",34,60,48,33936.5730090924,1,33936.5730090924
"7228",39,60,64,43781.6922550225,0,-4218.30774497747
"7229",40,60,59,46090.6109814258,1,46090.6109814258
"7230",34,60,86,33936.5730090924,0,-278063.426990908
"7231",38,60,82,41595.5273390858,0,-222404.472660914
"7232",34,60,78,33936.5730090924,0,-182063.426990908
"7233",40,60,77,46090.6109814258,0,-157909.389018574
"7234",26,60,79,22693.5934864521,0,-205306.406513548
"7235",32,60,77,30674.138324602,0,-173325.861675398
"7236",32,60,81,30674.138324602,0,-221325.861675398
"7237",32,60,75,30674.138324602,0,-149325.861675398
"7238",40,60,59,46090.6109814258,1,46090.6109814258
"7239",31,60,72,29166.4308372293,0,-114833.569162771
"7240",34,60,71,33936.5730090924,0,-98063.4269909076
"7241",29,60,75,26375.7729182613,0,-153624.227081739
"7242",32,60,82,30674.138324602,0,-233325.861675398
"7243",36,60,82,37561.7922776187,0,-226438.207722381
"7244",38,60,86,41595.5273390858,0,-270404.472660914
"7245",38,60,51,41595.5273390858,1,41595.5273390858
"7246",27,60,77,23858.5741941828,0,-180141.425805817
"7247",28,60,76,25084.8662777387,0,-166915.133722261
"7248",34,60,82,33936.5730090924,0,-230063.426990908
"7249",27,60,48,23858.5741941828,1,23858.5741941828
"7250",31,60,76,29166.4308372293,0,-162833.569162771
"7251",28,60,94,25084.8662777387,0,-382915.133722261
"7252",35,60,76,35701.233109925,0,-156298.766890075
"7253",25,60,84,21586.579096464,0,-266413.420903536
"7254",35,60,84,35701.233109925,0,-252298.766890075
"7255",27,60,82,23858.5741941828,0,-240141.425805817
"7256",30,60,64,27735.0538552814,0,-20264.9461447186
"7257",30,60,56,27735.0538552814,1,27735.0538552814
"7258",34,60,84,33936.5730090924,0,-254063.426990908
"7259",28,60,64,25084.8662777387,0,-22915.1337222613
"7260",29,60,34,26375.7729182613,1,26375.7729182613
"7261",39,60,87,43781.6922550225,0,-280218.307744977
"7262",34,60,77,33936.5730090924,0,-170063.426990908
"7263",40,60,83,46090.6109814258,0,-229909.389018574
"7264",31,60,72,29166.4308372293,0,-114833.569162771
"7265",28,60,77,25084.8662777387,0,-178915.133722261
"7266",40,60,76,46090.6109814258,0,-145909.389018574
"7267",40,60,64,46090.6109814258,0,-1909.38901857419
"7268",35,60,84,35701.233109925,0,-252298.766890075
"7269",32,60,68,30674.138324602,0,-65325.861675398
"7270",26,60,63,22693.5934864521,0,-13306.4065135479
"7271",32,60,79,30674.138324602,0,-197325.861675398
"7272",29,60,85,26375.7729182613,0,-273624.227081739
"7273",35,60,45,35701.233109925,1,35701.233109925
"7274",40,60,70,46090.6109814258,0,-73909.3890185742
"7275",29,60,89,26375.7729182613,0,-321624.227081739
"7276",39,60,92,43781.6922550225,0,-340218.307744977
"7277",25,60,95,21586.579096464,0,-398413.420903536
"7278",36,60,68,37561.7922776187,0,-58438.2077223813
"7279",29,60,82,26375.7729182613,0,-237624.227081739
"7280",29,60,59,26375.7729182613,1,26375.7729182613
"7281",40,60,80,46090.6109814258,0,-193909.389018574
"7282",30,60,83,27735.0538552814,0,-248264.946144719
"7283",26,60,81,22693.5934864521,0,-229306.406513548
"7284",32,60,81,30674.138324602,0,-221325.861675398
"7285",25,60,85,21586.579096464,0,-278413.420903536
"7286",29,60,82,26375.7729182613,0,-237624.227081739
"7287",40,60,81,46090.6109814258,0,-205909.389018574
"7288",25,60,71,21586.579096464,0,-110413.420903536
"7289",38,60,84,41595.5273390858,0,-246404.472660914
"7290",33,60,79,32262.692948038,0,-195737.307051962
"7291",35,60,81,35701.233109925,0,-216298.766890075
"7292",25,60,96,21586.579096464,0,-410413.420903536
"7293",38,60,88,41595.5273390858,0,-294404.472660914
"7294",39,60,66,43781.6922550225,0,-28218.3077449775
"7295",32,60,93,30674.138324602,0,-365325.861675398
"7296",32,60,94,30674.138324602,0,-377325.861675398
"7297",39,60,80,43781.6922550225,0,-196218.307744977
"7298",36,60,82,37561.7922776187,0,-226438.207722381
"7299",34,60,92,33936.5730090924,0,-350063.426990908
"7300",29,60,82,26375.7729182613,0,-237624.227081739
"7301",26,60,64,22693.5934864521,0,-25306.4065135479
"7302",32,60,92,30674.138324602,0,-353325.861675398
"7303",37,60,79,39524.46598779,0,-188475.53401221
"7304",38,60,84,41595.5273390858,0,-246404.472660914
"7305",28,60,81,25084.8662777387,0,-226915.133722261
"7306",35,60,93,35701.233109925,0,-360298.766890075
"7307",29,60,88,26375.7729182613,0,-309624.227081739
"7308",28,60,60,25084.8662777387,1,25084.8662777387
"7309",27,60,39,23858.5741941828,1,23858.5741941828
"7310",40,60,75,46090.6109814258,0,-133909.389018574
"7311",38,60,82,41595.5273390858,0,-222404.472660914
"7312",30,60,83,27735.0538552814,0,-248264.946144719
"7313",30,60,75,27735.0538552814,0,-152264.946144719
"7314",36,60,77,37561.7922776187,0,-166438.207722381
"7315",38,60,81,41595.5273390858,0,-210404.472660914
"7316",36,60,76,37561.7922776187,0,-154438.207722381
"7317",34,60,80,33936.5730090924,0,-206063.426990908
"7318",39,60,85,43781.6922550225,0,-256218.307744977
"7319",37,60,74,39524.46598779,0,-128475.53401221
"7320",31,60,68,29166.4308372293,0,-66833.5691627707
"7321",32,60,60,30674.138324602,1,30674.138324602
"7322",35,60,86,35701.233109925,0,-276298.766890075
"7323",29,60,92,26375.7729182613,0,-357624.227081739
"7324",27,60,60,23858.5741941828,1,23858.5741941828
"7325",32,60,80,30674.138324602,0,-209325.861675398
"7326",35,60,92,35701.233109925,0,-348298.766890075
"7327",36,60,84,37561.7922776187,0,-250438.207722381
"7328",31,60,87,29166.4308372293,0,-294833.569162771
"7329",30,60,100,27735.0538552814,0,-452264.946144719
"7330",39,60,99,43781.6922550225,0,-424218.307744977
"7331",33,60,77,32262.692948038,0,-171737.307051962
"7332",38,60,77,41595.5273390858,0,-162404.472660914
"7333",30,60,90,27735.0538552814,0,-332264.946144719
"7334",31,60,39,29166.4308372293,1,29166.4308372293
"7335",40,60,63,46090.6109814258,0,10090.6109814258
"7336",28,60,69,25084.8662777387,0,-82915.1337222614
"7337",31,60,69,29166.4308372293,0,-78833.5691627707
"7338",28,60,65,25084.8662777387,0,-34915.1337222613
"7339",27,60,64,23858.5741941828,0,-24141.4258058172
"7340",26,60,82,22693.5934864521,0,-241306.406513548
"7341",25,60,82,21586.579096464,0,-242413.420903536
"7342",25,60,69,21586.579096464,0,-86413.420903536
"7343",28,60,73,25084.8662777387,0,-130915.133722261
"7344",29,60,56,26375.7729182613,1,26375.7729182613
"7345",28,60,85,25084.8662777387,0,-274915.133722261
"7346",35,60,88,35701.233109925,0,-300298.766890075
"7347",30,60,85,27735.0538552814,0,-272264.946144719
"7348",33,60,64,32262.692948038,0,-15737.307051962
"7349",36,60,72,37561.7922776187,0,-106438.207722381
"7350",37,60,85,39524.46598779,0,-260475.53401221
"7351",36,60,91,37561.7922776187,0,-334438.207722381
"7352",35,60,72,35701.233109925,0,-108298.766890075
"7353",37,60,69,39524.46598779,0,-68475.53401221
"7354",38,60,80,41595.5273390858,0,-198404.472660914
"7355",27,60,74,23858.5741941828,0,-144141.425805817
"7356",40,60,61,46090.6109814258,0,34090.6109814258
"7357",37,60,78,39524.46598779,0,-176475.53401221
"7358",38,60,54,41595.5273390858,1,41595.5273390858
"7359",38,60,88,41595.5273390858,0,-294404.472660914
"7360",40,60,71,46090.6109814258,0,-85909.3890185742
"7361",27,60,52,23858.5741941828,1,23858.5741941828
"7362",34,60,87,33936.5730090924,0,-290063.426990908
"7363",34,60,72,33936.5730090924,0,-110063.426990908
"7364",34,60,78,33936.5730090924,0,-182063.426990908
"7365",33,60,83,32262.692948038,0,-243737.307051962
"7366",32,60,84,30674.138324602,0,-257325.861675398
"7367",39,60,53,43781.6922550225,1,43781.6922550225
"7368",29,60,70,26375.7729182613,0,-93624.2270817386
"7369",36,60,74,37561.7922776187,0,-130438.207722381
"7370",32,60,96,30674.138324602,0,-401325.861675398
"7371",34,60,98,33936.5730090924,0,-422063.426990908
"7372",32,60,85,30674.138324602,0,-269325.861675398
"7373",25,60,96,21586.579096464,0,-410413.420903536
"7374",40,60,80,46090.6109814258,0,-193909.389018574
"7375",32,60,66,30674.138324602,0,-41325.861675398
"7376",28,60,80,25084.8662777387,0,-214915.133722261
"7377",36,60,80,37561.7922776187,0,-202438.207722381
"7378",33,60,83,32262.692948038,0,-243737.307051962
"7379",36,60,37,37561.7922776187,1,37561.7922776187
"7380",32,60,84,30674.138324602,0,-257325.861675398
"7381",36,60,92,37561.7922776187,0,-346438.207722381
"7382",33,60,82,32262.692948038,0,-231737.307051962
"7383",31,60,56,29166.4308372293,1,29166.4308372293
"7384",37,60,66,39524.46598779,0,-32475.53401221
"7385",36,60,70,37561.7922776187,0,-82438.2077223813
"7386",35,60,94,35701.233109925,0,-372298.766890075
"7387",28,60,56,25084.8662777387,1,25084.8662777387
"7388",35,60,81,35701.233109925,0,-216298.766890075
"7389",38,60,80,41595.5273390858,0,-198404.472660914
"7390",40,60,91,46090.6109814258,0,-325909.389018574
"7391",33,60,76,32262.692948038,0,-159737.307051962
"7392",35,60,75,35701.233109925,0,-144298.766890075
"7393",28,60,78,25084.8662777387,0,-190915.133722261
"7394",34,60,69,33936.5730090924,0,-74063.4269909076
"7395",36,60,71,37561.7922776187,0,-94438.2077223813
"7396",38,60,77,41595.5273390858,0,-162404.472660914
"7397",33,60,90,32262.692948038,0,-327737.307051962
"7398",25,60,65,21586.579096464,0,-38413.420903536
"7399",32,60,56,30674.138324602,1,30674.138324602
"7400",28,60,99,25084.8662777387,0,-442915.133722261
"7401",34,60,74,33936.5730090924,0,-134063.426990908
"7402",32,60,89,30674.138324602,0,-317325.861675398
"7403",35,60,69,35701.233109925,0,-72298.766890075
"7404",39,60,68,43781.6922550225,0,-52218.3077449775
"7405",40,60,67,46090.6109814258,0,-37909.3890185742
"7406",40,60,94,46090.6109814258,0,-361909.389018574
"7407",36,60,92,37561.7922776187,0,-346438.207722381
"7408",30,60,95,27735.0538552814,0,-392264.946144719
"7409",35,60,65,35701.233109925,0,-24298.766890075
"7410",28,60,41,25084.8662777387,1,25084.8662777387
"7411",36,60,74,37561.7922776187,0,-130438.207722381
"7412",34,60,49,33936.5730090924,1,33936.5730090924
"7413",38,60,93,41595.5273390858,0,-354404.472660914
"7414",30,60,79,27735.0538552814,0,-200264.946144719
"7415",26,60,77,22693.5934864521,0,-181306.406513548
"7416",28,60,55,25084.8662777387,1,25084.8662777387
"7417",40,60,88,46090.6109814258,0,-289909.389018574
"7418",30,60,78,27735.0538552814,0,-188264.946144719
"7419",25,60,75,21586.579096464,0,-158413.420903536
"7420",36,60,95,37561.7922776187,0,-382438.207722381
"7421",28,60,85,25084.8662777387,0,-274915.133722261
"7422",31,60,70,29166.4308372293,0,-90833.5691627707
"7423",27,60,81,23858.5741941828,0,-228141.425805817
"7424",29,60,59,26375.7729182613,1,26375.7729182613
"7425",35,60,74,35701.233109925,0,-132298.766890075
"7426",25,60,70,21586.579096464,0,-98413.420903536
"7427",25,60,66,21586.579096464,0,-50413.420903536
"7428",31,60,90,29166.4308372293,0,-330833.569162771
"7429",36,60,96,37561.7922776187,0,-394438.207722381
"7430",37,60,71,39524.46598779,0,-92475.53401221
"7431",37,60,46,39524.46598779,1,39524.46598779
"7432",40,60,88,46090.6109814258,0,-289909.389018574
"7433",38,60,92,41595.5273390858,0,-342404.472660914
"7434",32,60,61,30674.138324602,0,18674.138324602
"7435",26,60,76,22693.5934864521,0,-169306.406513548
"7436",38,60,84,41595.5273390858,0,-246404.472660914
"7437",29,60,98,26375.7729182613,0,-429624.227081739
"7438",30,60,86,27735.0538552814,0,-284264.946144719
"7439",39,60,74,43781.6922550225,0,-124218.307744977
"7440",27,60,82,23858.5741941828,0,-240141.425805817
"7441",27,60,52,23858.5741941828,1,23858.5741941828
"7442",40,60,98,46090.6109814258,0,-409909.389018574
"7443",35,60,64,35701.233109925,0,-12298.766890075
"7444",36,60,88,37561.7922776187,0,-298438.207722381
"7445",32,60,62,30674.138324602,0,6674.13832460197
"7446",32,60,85,30674.138324602,0,-269325.861675398
"7447",33,60,66,32262.692948038,0,-39737.307051962
"7448",31,60,65,29166.4308372293,0,-30833.5691627707
"7449",31,60,68,29166.4308372293,0,-66833.5691627707
"7450",29,60,89,26375.7729182613,0,-321624.227081739
"7451",26,60,91,22693.5934864521,0,-349306.406513548
"7452",33,60,48,32262.692948038,1,32262.692948038
"7453",28,60,75,25084.8662777387,0,-154915.133722261
"7454",33,60,82,32262.692948038,0,-231737.307051962
"7455",29,60,81,26375.7729182613,0,-225624.227081739
"7456",37,60,85,39524.46598779,0,-260475.53401221
"7457",35,60,78,35701.233109925,0,-180298.766890075
"7458",38,60,63,41595.5273390858,0,5595.52733908576
"7459",38,60,59,41595.5273390858,1,41595.5273390858
"7460",28,60,80,25084.8662777387,0,-214915.133722261
"7461",31,60,68,29166.4308372293,0,-66833.5691627707
"7462",40,60,72,46090.6109814258,0,-97909.3890185742
"7463",38,60,73,41595.5273390858,0,-114404.472660914
"7464",32,60,61,30674.138324602,0,18674.138324602
"7465",27,60,56,23858.5741941828,1,23858.5741941828
"7466",35,60,94,35701.233109925,0,-372298.766890075
"7467",37,60,72,39524.46598779,0,-104475.53401221
"7468",40,60,63,46090.6109814258,0,10090.6109814258
"7469",40,60,77,46090.6109814258,0,-157909.389018574
"7470",35,60,81,35701.233109925,0,-216298.766890075
"7471",35,60,57,35701.233109925,1,35701.233109925
"7472",27,60,71,23858.5741941828,0,-108141.425805817
"7473",28,60,79,25084.8662777387,0,-202915.133722261
"7474",26,60,88,22693.5934864521,0,-313306.406513548
"7475",39,60,74,43781.6922550225,0,-124218.307744977
"7476",29,60,58,26375.7729182613,1,26375.7729182613
"7477",29,60,84,26375.7729182613,0,-261624.227081739
"7478",37,60,92,39524.46598779,0,-344475.53401221
"7479",38,60,45,41595.5273390858,1,41595.5273390858
"7480",38,60,56,41595.5273390858,1,41595.5273390858
"7481",31,60,68,29166.4308372293,0,-66833.5691627707
"7482",25,60,69,21586.579096464,0,-86413.420903536
"7483",33,60,81,32262.692948038,0,-219737.307051962
"7484",36,60,60,37561.7922776187,1,37561.7922776187
"7485",27,60,89,23858.5741941828,0,-324141.425805817
"7486",29,60,91,26375.7729182613,0,-345624.227081739
"7487",35,60,59,35701.233109925,1,35701.233109925
"7488",29,60,66,26375.7729182613,0,-45624.2270817387
"7489",29,60,79,26375.7729182613,0,-201624.227081739
"7490",35,60,76,35701.233109925,0,-156298.766890075
"7491",37,60,72,39524.46598779,0,-104475.53401221
"7492",37,60,47,39524.46598779,1,39524.46598779
"7493",33,60,73,32262.692948038,0,-123737.307051962
"7494",25,60,94,21586.579096464,0,-386413.420903536
"7495",31,60,79,29166.4308372293,0,-198833.569162771
"7496",37,60,37,39524.46598779,1,39524.46598779
"7497",32,60,52,30674.138324602,1,30674.138324602
"7498",37,60,70,39524.46598779,0,-80475.53401221
"7499",29,60,64,26375.7729182613,0,-21624.2270817387
"7500",30,60,78,27735.0538552814,0,-188264.946144719
"7501",25,60,78,21586.579096464,0,-194413.420903536
"7502",32,60,69,30674.138324602,0,-77325.861675398
"7503",37,60,72,39524.46598779,0,-104475.53401221
"7504",40,60,65,46090.6109814258,0,-13909.3890185742
"7505",38,60,69,41595.5273390858,0,-66404.4726609142
"7506",37,60,77,39524.46598779,0,-164475.53401221
"7507",37,60,61,39524.46598779,0,27524.46598779
"7508",39,60,66,43781.6922550225,0,-28218.3077449775
"7509",30,60,79,27735.0538552814,0,-200264.946144719
"7510",39,60,85,43781.6922550225,0,-256218.307744977
"7511",39,60,76,43781.6922550225,0,-148218.307744977
"7512",40,60,85,46090.6109814258,0,-253909.389018574
"7513",29,60,88,26375.7729182613,0,-309624.227081739
"7514",26,60,86,22693.5934864521,0,-289306.406513548
"7515",30,60,71,27735.0538552814,0,-104264.946144719
"7516",39,60,85,43781.6922550225,0,-256218.307744977
"7517",33,60,73,32262.692948038,0,-123737.307051962
"7518",37,60,51,39524.46598779,1,39524.46598779
"7519",38,60,65,41595.5273390858,0,-18404.4726609142
"7520",36,60,51,37561.7922776187,1,37561.7922776187
"7521",30,60,71,27735.0538552814,0,-104264.946144719
"7522",25,60,60,21586.579096464,1,21586.579096464
"7523",26,60,91,22693.5934864521,0,-349306.406513548
"7524",33,60,64,32262.692948038,0,-15737.307051962
"7525",39,60,98,43781.6922550225,0,-412218.307744977
"7526",26,60,97,22693.5934864521,0,-421306.406513548
"7527",35,60,86,35701.233109925,0,-276298.766890075
"7528",31,60,79,29166.4308372293,0,-198833.569162771
"7529",29,60,91,26375.7729182613,0,-345624.227081739
"7530",40,60,91,46090.6109814258,0,-325909.389018574
"7531",26,60,46,22693.5934864521,1,22693.5934864521
"7532",33,60,81,32262.692948038,0,-219737.307051962
"7533",27,60,61,23858.5741941828,0,11858.5741941828
"7534",27,60,83,23858.5741941828,0,-252141.425805817
"7535",33,60,50,32262.692948038,1,32262.692948038
"7536",36,60,68,37561.7922776187,0,-58438.2077223813
"7537",38,60,98,41595.5273390858,0,-414404.472660914
"7538",26,60,55,22693.5934864521,1,22693.5934864521
"7539",28,60,94,25084.8662777387,0,-382915.133722261
"7540",40,60,80,46090.6109814258,0,-193909.389018574
"7541",28,60,87,25084.8662777387,0,-298915.133722261
"7542",28,60,86,25084.8662777387,0,-286915.133722261
"7543",31,60,72,29166.4308372293,0,-114833.569162771
"7544",35,60,87,35701.233109925,0,-288298.766890075
"7545",28,60,72,25084.8662777387,0,-118915.133722261
"7546",30,60,89,27735.0538552814,0,-320264.946144719
"7547",40,60,65,46090.6109814258,0,-13909.3890185742
"7548",25,60,89,21586.579096464,0,-326413.420903536
"7549",32,60,80,30674.138324602,0,-209325.861675398
"7550",27,60,82,23858.5741941828,0,-240141.425805817
"7551",39,60,70,43781.6922550225,0,-76218.3077449775
"7552",28,60,79,25084.8662777387,0,-202915.133722261
"7553",30,60,93,27735.0538552814,0,-368264.946144719
"7554",26,60,87,22693.5934864521,0,-301306.406513548
"7555",31,60,54,29166.4308372293,1,29166.4308372293
"7556",33,60,59,32262.692948038,1,32262.692948038
"7557",34,60,74,33936.5730090924,0,-134063.426990908
"7558",40,60,64,46090.6109814258,0,-1909.38901857419
"7559",32,60,92,30674.138324602,0,-353325.861675398
"7560",27,60,72,23858.5741941828,0,-120141.425805817
"7561",30,60,81,27735.0538552814,0,-224264.946144719
"7562",34,60,64,33936.5730090924,0,-14063.4269909076
"7563",37,60,94,39524.46598779,0,-368475.53401221
"7564",34,60,89,33936.5730090924,0,-314063.426990908
"7565",40,60,77,46090.6109814258,0,-157909.389018574
"7566",28,60,77,25084.8662777387,0,-178915.133722261
"7567",31,60,82,29166.4308372293,0,-234833.569162771
"7568",39,60,68,43781.6922550225,0,-52218.3077449775
"7569",39,60,62,43781.6922550225,0,19781.6922550225
"7570",32,60,80,30674.138324602,0,-209325.861675398
"7571",25,60,45,21586.579096464,1,21586.579096464
"7572",29,60,93,26375.7729182613,0,-369624.227081739
"7573",28,60,64,25084.8662777387,0,-22915.1337222613
"7574",36,60,82,37561.7922776187,0,-226438.207722381
"7575",31,60,82,29166.4308372293,0,-234833.569162771
"7576",27,60,99,23858.5741941828,0,-444141.425805817
"7577",34,60,98,33936.5730090924,0,-422063.426990908
"7578",29,60,87,26375.7729182613,0,-297624.227081739
"7579",32,60,87,30674.138324602,0,-293325.861675398
"7580",26,60,88,22693.5934864521,0,-313306.406513548
"7581",32,60,84,30674.138324602,0,-257325.861675398
"7582",38,60,80,41595.5273390858,0,-198404.472660914
"7583",34,60,74,33936.5730090924,0,-134063.426990908
"7584",39,60,85,43781.6922550225,0,-256218.307744977
"7585",33,60,77,32262.692948038,0,-171737.307051962
"7586",39,60,88,43781.6922550225,0,-292218.307744977
"7587",30,60,86,27735.0538552814,0,-284264.946144719
"7588",25,60,85,21586.579096464,0,-278413.420903536
"7589",29,60,80,26375.7729182613,0,-213624.227081739
"7590",32,60,84,30674.138324602,0,-257325.861675398
"7591",29,60,96,26375.7729182613,0,-405624.227081739
"7592",35,60,82,35701.233109925,0,-228298.766890075
"7593",25,60,83,21586.579096464,0,-254413.420903536
"7594",31,60,68,29166.4308372293,0,-66833.5691627707
"7595",31,60,48,29166.4308372293,1,29166.4308372293
"7596",29,60,81,26375.7729182613,0,-225624.227081739
"7597",30,60,78,27735.0538552814,0,-188264.946144719
"7598",33,60,72,32262.692948038,0,-111737.307051962
"7599",32,60,76,30674.138324602,0,-161325.861675398
"7600",35,60,62,35701.233109925,0,11701.233109925
"7601",32,60,78,30674.138324602,0,-185325.861675398
"7602",31,60,85,29166.4308372293,0,-270833.569162771
"7603",33,60,70,32262.692948038,0,-87737.307051962
"7604",38,60,91,41595.5273390858,0,-330404.472660914
"7605",38,60,74,41595.5273390858,0,-126404.472660914
"7606",33,60,98,32262.692948038,0,-423737.307051962
"7607",32,60,64,30674.138324602,0,-17325.861675398
"7608",32,60,88,30674.138324602,0,-305325.861675398
"7609",35,60,72,35701.233109925,0,-108298.766890075
"7610",37,60,56,39524.46598779,1,39524.46598779
"7611",28,60,66,25084.8662777387,0,-46915.1337222613
"7612",40,60,94,46090.6109814258,0,-361909.389018574
"7613",35,60,66,35701.233109925,0,-36298.766890075
"7614",26,60,93,22693.5934864521,0,-373306.406513548
"7615",25,60,85,21586.579096464,0,-278413.420903536
"7616",31,60,80,29166.4308372293,0,-210833.569162771
"7617",38,60,41,41595.5273390858,1,41595.5273390858
"7618",26,60,85,22693.5934864521,0,-277306.406513548
"7619",33,60,85,32262.692948038,0,-267737.307051962
"7620",26,60,93,22693.5934864521,0,-373306.406513548
"7621",29,60,73,26375.7729182613,0,-129624.227081739
"7622",33,60,84,32262.692948038,0,-255737.307051962
"7623",34,60,83,33936.5730090924,0,-242063.426990908
"7624",40,60,79,46090.6109814258,0,-181909.389018574
"7625",28,60,75,25084.8662777387,0,-154915.133722261
"7626",33,60,87,32262.692948038,0,-291737.307051962
"7627",40,60,64,46090.6109814258,0,-1909.38901857419
"7628",28,60,93,25084.8662777387,0,-370915.133722261
"7629",29,60,82,26375.7729182613,0,-237624.227081739
"7630",34,60,98,33936.5730090924,0,-422063.426990908
"7631",33,60,93,32262.692948038,0,-363737.307051962
"7632",30,60,92,27735.0538552814,0,-356264.946144719
"7633",40,60,84,46090.6109814258,0,-241909.389018574
"7634",34,60,74,33936.5730090924,0,-134063.426990908
"7635",40,60,45,46090.6109814258,1,46090.6109814258
"7636",34,60,59,33936.5730090924,1,33936.5730090924
"7637",38,60,84,41595.5273390858,0,-246404.472660914
"7638",38,60,87,41595.5273390858,0,-282404.472660914
"7639",36,60,67,37561.7922776187,0,-46438.2077223813
"7640",35,60,50,35701.233109925,1,35701.233109925
"7641",35,60,94,35701.233109925,0,-372298.766890075
"7642",30,60,42,27735.0538552814,1,27735.0538552814
"7643",29,60,91,26375.7729182613,0,-345624.227081739
"7644",33,60,77,32262.692948038,0,-171737.307051962
"7645",26,60,74,22693.5934864521,0,-145306.406513548
"7646",27,60,88,23858.5741941828,0,-312141.425805817
"7647",33,60,79,32262.692948038,0,-195737.307051962
"7648",37,60,51,39524.46598779,1,39524.46598779
"7649",39,60,83,43781.6922550225,0,-232218.307744977
"7650",31,60,82,29166.4308372293,0,-234833.569162771
"7651",32,60,77,30674.138324602,0,-173325.861675398
"7652",34,60,59,33936.5730090924,1,33936.5730090924
"7653",37,60,99,39524.46598779,0,-428475.53401221
"7654",26,60,85,22693.5934864521,0,-277306.406513548
"7655",40,60,94,46090.6109814258,0,-361909.389018574
"7656",33,60,84,32262.692948038,0,-255737.307051962
"7657",32,60,94,30674.138324602,0,-377325.861675398
"7658",25,60,54,21586.579096464,1,21586.579096464
"7659",26,60,44,22693.5934864521,1,22693.5934864521
"7660",27,60,79,23858.5741941828,0,-204141.425805817
"7661",38,60,99,41595.5273390858,0,-426404.472660914
"7662",25,60,82,21586.579096464,0,-242413.420903536
"7663",31,60,95,29166.4308372293,0,-390833.569162771
"7664",25,60,75,21586.579096464,0,-158413.420903536
"7665",36,60,62,37561.7922776187,0,13561.7922776187
"7666",30,60,68,27735.0538552814,0,-68264.9461447186
"7667",35,60,86,35701.233109925,0,-276298.766890075
"7668",34,60,53,33936.5730090924,1,33936.5730090924
